"type","dates","time_start","time_end","timezone","time_planned","break_time","leave_type","user_id"
work,2022-01-14,15:00:00,22:00:00,+08:00,25200,0,not specified,"83888"
work,2022-07-13,08:00:00,17:00:00,+08:00,32400,0,not specified,"88357"
work,2022-04-08,08:00:00,15:00:00,+08:00,25200,0,not specified,"79765"
work,2023-01-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-12-12,08:00:00,17:00:00,+08:00,32400,0,not specified,"90377"
work,2022-03-04,08:00:00,15:00:00,+08:00,25200,0,not specified,"83888"
work,2022-03-23,08:00:00,18:00:00,+08:00,36000,0,not specified,"75218"
work,2022-01-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-01-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-11-28,08:00:00,17:00:00,+08:00,32400,0,not specified,"88348"
work,2022-01-25,00:00:00,00:00:00,+08:00,0,0,not specified,"74049"
work,2023-10-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-08-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2021-11-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-04-19,15:00:00,22:00:00,+08:00,25200,0,not specified,"90711"
work,2023-08-06,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-04-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-05-29,15:00:00,22:00:00,+08:00,25200,0,not specified,"120666"
work,2022-11-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-09-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-09-07,15:00:00,22:00:00,+08:00,21600,3600,not specified,"83884"
work,2021-11-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-04-25,08:00:00,15:00:00,+08:00,25200,0,not specified,"74461"
work,2022-07-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-09-05,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2022-03-30,08:00:00,15:00:00,+08:00,25200,0,not specified,"90862"
work,2022-03-17,08:00:00,15:00:00,+08:00,25200,0,not specified,"74054"
work,2023-03-31,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-06-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-07-19,15:00:00,22:00:00,+08:00,25200,0,not specified,"83885"
free,2022-07-21,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-02-05,08:00:00,17:00:00,+08:00,32400,0,not specified,"91338"
work,2022-04-02,15:00:00,22:00:00,+08:00,25200,0,not specified,"92930"
work,2022-05-19,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-01-31,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
fake,2022-09-28,,,+06:00,0,,not specified,"90711"
work,2022-09-05,15:00:00,22:00:00,+08:00,21600,3600,not specified,"74461"
work,2022-10-06,08:00:00,17:00:00,+08:00,32400,0,not specified,"83902"
work,2023-09-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2021-11-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
free,2022-12-19,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2021-12-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-09-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2023-07-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2023-04-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-03-21,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2023-05-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2023-08-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-11-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-09-28,08:00:00,15:00:00,+08:00,25140,60,not specified,"120696"
work,2022-02-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-09-27,15:00:00,22:00:00,+08:00,25200,0,not specified,"90711"
work,2022-10-22,08:00:00,13:00:00,+08:00,18000,0,not specified,"128325"
work,2022-08-19,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2023-04-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-02-05,15:00:00,22:00:00,+08:00,25200,0,not specified,"83885"
work,2023-07-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-06-08,15:00:00,22:00:00,+08:00,25200,0,not specified,"120694"
work,2023-04-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
free,2022-01-13,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
work,2023-04-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-11-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-06-24,08:30:00,22:00:00,+08:00,48600,0,not specified,"87864"
free,2022-12-06,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
work,2022-10-15,08:00:00,13:00:00,+08:00,18000,0,not specified,"88348"
work,2022-03-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
free,2022-04-04,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
free,2022-10-16,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
work,2022-07-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-03-29,08:00:00,15:00:00,+08:00,25200,0,not specified,"91338"
work,2023-06-09,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-03-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-07-20,15:00:00,22:00:00,+08:00,25200,0,not specified,"74052"
work,2022-07-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-02-26,08:00:00,13:00:00,+08:00,18000,0,not specified,"88357"
work,2021-11-04,15:30:00,21:30:00,+08:00,18000,3600,not specified,"75986"
work,2022-07-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-06-05,15:00:00,22:00:00,+08:00,25140,60,not specified,"74054"
work,2023-04-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2023-01-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-06-12,15:00:00,22:00:00,+08:00,25200,0,not specified,"79738"
work,2022-10-05,08:00:00,17:00:00,+08:00,32400,0,not specified,"88348"
work,2022-10-31,08:00:00,15:00:00,+08:00,21600,3600,not specified,"74461"
work,2023-09-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-05-07,08:00:00,18:00:00,+08:00,36000,0,not specified,"75218"
free,2022-06-22,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2022-05-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-06-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2023-10-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
free,2022-07-07,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2022-03-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-12-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-01-11,15:00:00,22:00:00,+08:00,25200,0,not specified,"83885"
work,2022-06-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-10-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-03-17,08:00:00,18:00:00,+08:00,36000,0,not specified,"75218"
work,2022-08-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2023-04-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2023-07-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2023-02-09,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-11-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-09-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
free,2022-10-11,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2023-02-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-08-17,08:00:00,15:00:00,+08:00,21600,3600,not specified,"83888"
work,2022-05-17,08:30:00,14:30:00,+08:00,21600,0,not specified,"87864"
work,2022-01-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-08-09,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-05-03,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2023-09-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2023-02-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2023-05-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-03-22,15:00:00,22:00:00,+08:00,25200,0,not specified,"83884"
work,2022-01-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-06-02,08:30:00,22:00:00,+08:00,48600,0,not specified,"87864"
work,2022-06-28,08:30:00,14:30:00,+08:00,21600,0,not specified,"84541"
work,2022-01-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-05-02,08:30:00,14:30:00,+08:00,21600,0,not specified,"87864"
work,2022-08-23,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-06-29,15:00:00,22:00:00,+08:00,25200,0,not specified,"74054"
work,2022-05-02,08:00:00,17:00:00,+08:00,32400,0,not specified,"88347"
work,2022-04-18,15:00:00,22:00:00,+08:00,25200,0,not specified,"92930"
work,2023-01-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-03-25,15:30:00,21:30:00,+08:00,21600,0,not specified,"87864"
work,2022-06-22,08:00:00,18:00:00,+08:00,36000,0,not specified,"75218"
work,2022-01-17,15:00:00,22:00:00,+08:00,25200,0,not specified,"74050"
work,2022-02-04,15:00:00,22:00:00,+08:00,25140,60,not specified,"79738"
free,2022-09-04,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2022-02-03,08:00:00,15:00:00,+08:00,25200,0,not specified,"74054"
work,2022-10-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-07-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
free,2022-05-05,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-07-26,08:00:00,15:00:00,+08:00,25200,0,not specified,"120666"
work,2022-05-31,08:00:00,17:00:00,+08:00,32400,0,not specified,"74042"
work,2022-03-18,08:00:00,15:00:00,+08:00,25200,0,not specified,"79738"
work,2021-11-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-06-25,08:00:00,13:00:00,+08:00,18000,0,not specified,"88348"
work,2022-02-24,08:00:00,15:00:00,+08:00,25140,60,not specified,"91338"
work,2023-01-07,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-03-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2021-12-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-08-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-06-19,08:00:00,15:00:00,+08:00,25200,0,not specified,"74050"
work,2023-09-02,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2023-01-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-05-22,15:30:00,21:30:00,+08:00,21600,0,not specified,"84541"
work,2022-07-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-12-14,08:00:00,17:00:00,+08:00,32400,0,not specified,"88347"
work,2022-07-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-02-13,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2022-01-14,08:00:00,17:00:00,+08:00,32400,0,not specified,"75952"
work,2023-01-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-01-22,15:30:00,21:30:00,+08:00,21600,0,not specified,"84517"
free,2022-04-16,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2021-12-30,15:30:00,21:30:00,+08:00,18000,3600,not specified,"74044"
work,2022-04-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-10-10,15:00:00,22:00:00,+08:00,25200,0,not specified,"120694"
work,2023-07-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-03-11,09:30:00,17:00:00,+08:00,27000,0,not specified,"90711"
work,2022-07-17,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2021-10-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
free,2022-07-12,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2023-03-16,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-10-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2023-01-12,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-09-21,08:00:00,15:00:00,+08:00,25200,0,not specified,"74052"
work,2022-01-18,15:00:00,22:00:00,+08:00,25140,60,not specified,"83893"
work,2022-01-15,08:00:00,15:00:00,+08:00,21600,3600,not specified,"74054"
work,2023-04-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-04-12,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2023-03-21,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-02-20,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-06-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-04-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
free,2022-03-24,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2021-10-01,14:55:00,21:55:00,+08:00,21600,3600,not specified,"74044"
work,2022-03-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2023-08-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-10-13,15:00:00,22:00:00,+08:00,21600,3600,not specified,"74465"
work,2022-01-26,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-03-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-04-24,15:00:00,22:00:00,+08:00,25200,0,not specified,"79738"
free,2022-03-18,09:00:00,08:59:00,+08:00,7200,0,not specified,"74053"
free,2022-08-02,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2022-08-28,15:00:00,22:00:00,+08:00,21600,3600,not specified,"83884"
work,2022-08-17,08:30:00,14:30:00,+08:00,21600,0,not specified,"125721"
work,2023-03-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-07-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2023-06-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-08-26,08:30:00,14:30:00,+08:00,21600,0,not specified,"87864"
work,2022-07-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2023-09-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2021-11-27,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-03-28,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2022-07-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-04-18,08:00:00,17:00:00,+08:00,32400,0,not specified,"88357"
work,2022-08-17,08:00:00,17:00:00,+08:00,32400,0,not specified,"83902"
work,2022-09-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-01-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2022-02-21,08:00:00,15:00:00,+08:00,25140,60,not specified,"79738"
work,2022-10-22,15:00:00,22:00:00,+08:00,25200,0,not specified,"74556"
work,2022-02-09,15:00:00,22:00:00,+08:00,25200,0,not specified,"74049"
work,2022-09-19,15:00:00,22:00:00,+08:00,25200,0,not specified,"120696"
work,2023-04-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
work,2022-09-29,08:00:00,17:00:00,+08:00,32400,0,not specified,"155509"
fake,2022-09-16,,,+06:00,0,,not specified,"74053"
free,2022-08-23,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2022-04-24,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-07-20,08:00:00,15:00:00,+08:00,25200,0,not specified,"88348"
work,2021-11-28,15:00:00,22:00:00,+08:00,25200,0,not specified,"74042"
work,2021-11-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159217"
work,2022-08-07,15:00:00,22:00:00,+08:00,25200,0,not specified,"90711"
work,2022-07-10,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-07-09,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2023-02-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
free,2022-09-30,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2021-12-15,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2022-09-19,08:00:00,15:00:00,+08:00,25200,0,not specified,"74054"
work,2023-06-21,09:00:00,18:00:00,+08:00,28800,3600,not specified,"126082"
work,2022-06-21,15:00:00,22:00:00,+08:00,25140,60,not specified,"74054"
work,2022-03-23,15:00:00,22:00:00,+08:00,25200,0,not specified,"74050"
work,2022-01-19,15:30:00,21:30:00,+08:00,21600,0,not specified,"84517"
work,2022-07-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
work,2022-09-08,15:30:00,21:30:00,+08:00,21600,0,not specified,"84541"
free,2022-12-09,09:00:00,08:59:00,+08:00,7200,0,not specified,"75218"
work,2023-10-17,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-02-08,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-05-20,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2022-03-22,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146166"
work,2023-10-05,09:00:00,18:00:00,+08:00,28800,3600,not specified,"138225"
work,2022-07-03,08:00:00,15:00:00,+08:00,25200,0,not specified,"83888"
work,2022-06-30,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125721"
work,2022-08-19,15:00:00,22:00:00,+08:00,25200,0,not specified,"74052"
work,2021-12-19,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-08-25,09:00:00,18:00:00,+08:00,28800,3600,not specified,"129675"
work,2022-06-26,15:30:00,21:30:00,+08:00,21600,0,not specified,"84541"
free,2022-03-01,07:00:00,06:59:00,+08:00,7200,0,not specified,"84699"
work,2022-10-21,08:00:00,15:00:00,+08:00,21600,3600,not specified,"146182"
work,2021-12-01,09:00:00,18:00:00,+08:00,28800,3600,not specified,"155509"
work,2022-09-21,08:00:00,15:00:00,+08:00,21600,3600,not specified,"83884"
work,2022-11-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2022-03-22,17:00:00,22:00:00,+08:00,18000,0,not specified,"74639"
work,2023-07-31,09:00:00,18:00:00,+08:00,28800,3600,not specified,"159207"
work,2023-03-13,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125744"
work,2021-11-19,08:00:00,15:00:00,+08:00,25200,0,not specified,"74465"
work,2022-09-07,08:00:00,17:00:00,+08:00,32400,0,not specified,"74042"
work,2022-05-25,15:00:00,22:00:00,+08:00,25200,0,not specified,"74052"
free,2022-08-07,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2022-11-14,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-08-19,15:30:00,21:30:00,+08:00,21600,0,not specified,"84541"
free,2022-11-26,07:00:00,06:59:00,+08:00,7200,0,not specified,"84509"
work,2022-06-23,08:00:00,15:00:00,+08:00,25200,0,not specified,"83888"
work,2022-03-12,08:00:00,13:00:00,+08:00,18000,0,not specified,"88348"
work,2022-11-22,08:00:00,17:00:00,+08:00,32400,0,not specified,"128325"
work,2022-07-11,09:00:00,18:00:00,+08:00,28800,3600,not specified,"132484"
work,2023-08-18,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157916"
work,2022-03-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"125748"
work,2022-04-14,08:00:00,15:00:00,+08:00,25200,0,not specified,"83885"
work,2022-01-29,09:00:00,18:00:00,+08:00,28800,3600,not specified,"146182"
work,2022-07-08,08:00:00,17:00:00,+08:00,32400,0,not specified,"128325"
work,2021-12-04,09:00:00,18:00:00,+08:00,28800,3600,not specified,"160306"
free,2022-08-16,07:00:00,06:59:00,+08:00,21600,0,not specified,"83902"
work,2022-09-15,15:30:00,21:30:00,+08:00,21600,0,not specified,"75963"
work,2022-05-06,09:00:00,18:00:00,+08:00,28800,3600,not specified,"157837"
